"Fln_WaterFlowRate","P001","Tamb","P002","Fln_ValveOut","X001_rmsAccEnv","F001","Urms","Irms","X001_rmsAccRaw","Pmean","X001_rmsVelEnv","C002","C001","Fln_MotorActivePower","Fln_BearingLife","Fln_PressureOut","X001_peakHiFreq","S001","timestamp","PowerFactor","RemainingUsefulLife","Fln_HydraulicEfficiency","Fln_NPSH","Fln_Tresidual","Fln_MotorCurrentFrequency","X001_rmsVelRaw","Fln_Urms","Fln_PressureIn","TmotorCase","X001_iso10816","T002","Frequency","Fln_ShaftRotationSpeed","T001","Fln_ValveIn"
5.84213064319588E-4,103.45832061767578,20.639704,93.30328369140625,90.0,0.0,-0.03044174425303936,0.0,0.0010000000474974513,1.0,0.0,0.012916665524244308,90.0,90.0,0.343535834976303,,93.2366367248658,4.336039066314697,0.0,2019-05-31 10:39:11,0.0,,,,,0.0,0.010499999858438969,0.0,103.230049498623,33.228355,5.000000237487257E-4,35.0,0.0,0.0,45.400001525878906,90.0
5.84213064319588E-4,103.45832061767578,20.639704,93.30328369140625,90.0,0.0,-0.03044174425303936,0.0,0.0010000000474974513,1.0,0.0,0.012916665524244308,90.0,90.0,0.343535834976303,,93.2366367248658,4.336039066314697,0.0,2019-05-31 10:39:06,0.0,,,,,20.0,0.010499999858438969,0.0,103.230049498623,33.228355,5.000000237487257E-4,35.0,0.0,0.0,45.400001525878906,90.0
5.84213064319588E-4,103.45832061767578,20.639704,93.30328369140625,90.0,0.0,-0.03044174425303936,0.0,0.0010000000474974513,1.0,0.0,0.012916665524244308,90.0,90.0,0.343535834976303,,93.2366367248658,4.336039066314697,0.0,2019-05-31 10:39:06,0.0,,,,,0.0,0.010499999858438969,0.0,103.230049498623,33.228355,5.000000237487257E-4,35.0,0.0,0.0,45.400001525878906,90.0
5.84213064319588E-4,103.45832061767578,20.639704,93.30328369140625,90.0,0.0,-0.03044174425303936,0.0,0.0010000000474974513,1.0,0.0,0.012916665524244308,90.0,90.0,0.343535834976303,,93.2366367248658,4.336039066314697,0.0,2019-05-31 10:39:06,0.0,,,,,0.0,0.010499999858438969,0.0,103.230049386007,33.228355,5.000000237487257E-4,35.0,0.0,0.0,45.400001525878906,90.0
5.84213064319588E-4,103.45832061767578,20.639704,93.30328369140625,90.0,0.0,-0.03044174425303936,0.0,0.0010000000474974513,1.0,0.0,0.012916665524244308,90.0,90.0,0.343535834976303,,93.2366365187299,4.336039066314697,0.0,2019-05-31 10:39:01,0.0,,,,,0.0,0.010499999858438969,0.0,103.230049386007,33.228355,5.000000237487257E-4,35.0,0.0,0.0,45.400001525878906,90.0
5.84213064319588E-4,103.45832061767578,20.639704,93.30328369140625,90.0,0.0,-0.03044174425303936,0.0,0.0010000000474974513,1.0,0.0,0.012916665524244308,90.0,90.0,0.343535834976303,,93.2366365187299,4.336039066314697,0.0,2019-05-31 10:39:00,0.0,,,,,20.0,0.010499999858438969,0.0,103.230049386007,33.228355,5.000000237487257E-4,35.0,0.0,0.0,45.400001525878906,90.0
5.84213064319588E-4,103.45832061767578,20.639704,93.30328369140625,90.0,0.0,-0.03044174425303936,0.0,0.0010000000474974513,1.0,0.0,0.012916665524244308,90.0,90.0,0.343535834976303,,93.2366365187299,4.336039066314697,0.0,2019-05-31 10:39:00,0.0,,,,,0.0,0.010499999858438969,0.0,103.230049386007,33.228355,5.000000237487257E-4,35.0,0.0,0.0,45.400001525878906,90.0
5.84213064319588E-4,103.45832061767578,20.639704,93.30328369140625,90.0,0.0,-0.03044174425303936,0.0,0.0010000000474974513,1.0,0.0,0.012916665524244308,90.0,90.0,0.343535834976303,,93.2366365187299,4.336039066314697,0.0,2019-05-31 10:39:00,0.0,,,,,0.0,0.010499999858438969,0.0,103.230049284817,33.228355,5.000000237487257E-4,35.0,0.0,0.0,45.400001525878906,90.0
5.84213064319588E-4,103.45832061767578,20.639704,93.30328369140625,90.0,0.0,-0.03044174425303936,0.0,0.0010000000474974513,1.0,0.0,0.012916665524244308,90.0,90.0,0.343535834976303,,93.2366367206561,4.336039066314697,0.0,2019-05-31 10:38:46,0.0,,,,,0.0,0.010499999858438969,0.0,103.230049284817,33.228355,5.000000237487257E-4,35.0,0.0,0.0,45.400001525878906,90.0
5.84213064319588E-4,103.45832061767578,20.639704,93.30328369140625,90.0,0.0,-0.03044174425303936,0.0,0.0010000000474974513,1.0,0.0,0.012916665524244308,90.0,90.0,0.343535834976303,,93.2366367206561,4.336039066314697,0.0,2019-05-31 10:38:42,0.0,,,,,20.0,0.010499999858438969,0.0,103.230049284817,33.228355,5.000000237487257E-4,35.0,0.0,0.0,45.400001525878906,90.0
5.84213064319588E-4,103.45832061767578,20.639704,93.30328369140625,90.0,0.0,-0.03044174425303936,0.0,0.0010000000474974513,1.0,0.0,0.012916665524244308,90.0,90.0,0.343535834976303,,93.2366367206561,4.336039066314697,0.0,2019-05-31 10:38:41,0.0,,,,,0.0,0.010499999858438969,0.0,103.230049284817,33.228355,5.000000237487257E-4,35.0,0.0,0.0,45.400001525878906,90.0
5.84213064319588E-4,103.45832061767578,20.639704,93.30328369140625,90.0,0.0,-0.03044174425303936,0.0,0.0010000000474974513,1.0,0.0,0.012916665524244308,90.0,90.0,0.343535834976303,,93.2366367206561,4.336039066314697,0.0,2019-05-31 10:38:41,0.0,,,,,0.0,0.010499999858438969,0.0,103.230049285839,33.228355,5.000000237487257E-4,35.0,0.0,0.0,45.400001525878906,90.0
5.84213064319588E-4,103.45832061767578,20.639704,93.30328369140625,90.0,0.0,-0.03044174425303936,0.0,0.0010000000474974513,1.0,0.0,0.012916665524244308,90.0,90.0,0.343535834976303,,93.2366367252992,4.336039066314697,0.0,2019-05-31 10:38:16,0.0,,,,,0.0,0.010499999858438969,0.0,103.230049285839,33.228355,5.000000237487257E-4,35.0,0.0,0.0,45.400001525878906,90.0
5.84213064319588E-4,103.45832061767578,20.639704,93.30328369140625,90.0,0.0,-0.03044174425303936,0.0,0.0010000000474974513,1.0,0.0,0.012916665524244308,90.0,90.0,0.343535834976303,,93.2366367252992,4.336039066314697,0.0,2019-05-31 10:38:13,0.0,,,,,20.0,0.010499999858438969,0.0,103.230049285839,33.228355,5.000000237487257E-4,35.0,0.0,0.0,45.400001525878906,90.0
5.84213064319588E-4,103.45832061767578,20.639704,93.30328369140625,90.0,0.0,-0.03044174425303936,0.0,0.0010000000474974513,1.0,0.0,0.012916665524244308,90.0,90.0,0.343535834976303,,93.2366367252992,4.336039066314697,0.0,2019-05-31 10:38:13,0.0,,,,,0.0,0.010499999858438969,0.0,103.230049285839,33.228355,5.000000237487257E-4,35.0,0.0,0.0,45.400001525878906,90.0
5.84213064319588E-4,103.45832061767578,20.639704,93.30328369140625,90.0,0.0,-0.03044174425303936,0.0,0.0010000000474974513,1.0,0.0,0.012916665524244308,90.0,90.0,0.343535834976303,,93.2366367252992,4.336039066314697,0.0,2019-05-31 10:38:13,0.0,,,,,0.0,0.010499999858438969,0.0,103.230049283418,33.228355,5.000000237487257E-4,35.0,0.0,0.0,45.400001525878906,90.0
5.84213064319588E-4,103.45832061767578,20.639704,93.30328369140625,90.0,0.0,-0.03044174425303936,0.0,0.0010000000474974513,1.0,0.0,0.012916665524244308,90.0,90.0,0.343535834976303,,93.2366367282268,4.336039066314697,0.0,2019-05-31 10:37:46,0.0,,,,,0.0,0.010499999858438969,0.0,103.230049283418,33.228355,5.000000237487257E-4,35.0,0.0,0.0,45.400001525878906,90.0
5.84213064319588E-4,103.45832061767578,20.639704,93.30328369140625,90.0,0.0,-0.03044174425303936,0.0,0.0010000000474974513,1.0,0.0,0.012916665524244308,90.0,90.0,0.343535834976303,,93.2366367282268,4.336039066314697,0.0,2019-05-31 10:37:42,0.0,,,,,20.0,0.010499999858438969,0.0,103.230049283418,33.228355,5.000000237487257E-4,35.0,0.0,0.0,45.400001525878906,90.0
5.84213064319588E-4,103.45832061767578,20.639704,93.30328369140625,90.0,0.0,-0.03044174425303936,0.0,0.0010000000474974513,1.0,0.0,0.012916665524244308,90.0,90.0,0.343535834976303,,93.2366367282268,4.336039066314697,0.0,2019-05-31 10:37:42,0.0,,,,,0.0,0.010499999858438969,0.0,103.230049283418,33.228355,5.000000237487257E-4,35.0,0.0,0.0,45.400001525878906,90.0
5.84213064319588E-4,103.45832061767578,20.639704,93.30328369140625,90.0,0.0,-0.03044174425303936,0.0,0.0010000000474974513,1.0,0.0,0.012916665524244308,90.0,90.0,0.343535834976303,,93.2366370738752,4.336039066314697,0.0,2019-05-31 10:37:16,0.0,,,,,0.0,0.010499999858438969,0.0,103.230049355566,33.228355,5.000000237487257E-4,35.0,0.0,0.0,45.400001525878906,90.0
5.84213064319588E-4,103.45832061767578,20.639704,93.30328369140625,90.0,0.0,-0.03044174425303936,0.0,0.0010000000474974513,1.0,0.0,0.012916665524244308,90.0,90.0,0.343535834976303,,93.2366370738752,4.336039066314697,0.0,2019-05-31 10:37:12,0.0,,,,,20.0,0.010499999858438969,0.0,103.230049355566,33.228355,5.000000237487257E-4,35.0,0.0,0.0,45.400001525878906,90.0
5.84213064319588E-4,103.45832061767578,20.639704,93.30328369140625,90.0,0.0,-0.03044174425303936,0.0,0.0010000000474974513,1.0,0.0,0.012916665524244308,90.0,90.0,0.343535834976303,,93.2366370738752,4.336039066314697,0.0,2019-05-31 10:37:12,0.0,,,,,0.0,0.010499999858438969,0.0,103.230049355566,33.228355,5.000000237487257E-4,35.0,0.0,0.0,45.400001525878906,90.0
5.84213064319588E-4,103.45832061767578,20.639704,93.30328369140625,90.0,0.0,-0.03044174425303936,0.0,0.0010000000474974513,1.0,0.0,0.012916665524244308,90.0,90.0,0.343535834976303,,93.2366370738752,4.336039066314697,0.0,2019-05-31 10:37:12,0.0,,,,,0.0,0.010499999858438969,0.0,103.230049284908,33.228355,5.000000237487257E-4,35.0,0.0,0.0,45.400001525878906,90.0
5.84213064319588E-4,103.45832061767578,20.639704,93.30328369140625,90.0,0.0,-0.03044174425303936,0.0,0.0010000000474974513,1.0,0.0,0.012916665524244308,90.0,90.0,0.343535834976303,,93.2366367204915,4.336039066314697,0.0,2019-05-31 10:36:41,0.0,,,,,0.0,0.010499999858438969,0.0,103.230049284908,33.228355,5.000000237487257E-4,35.0,0.0,0.0,45.400001525878906,90.0
5.84213064319588E-4,103.45832061767578,20.639704,93.30328369140625,90.0,0.0,-0.03044174425303936,0.0,0.0010000000474974513,1.0,0.0,0.012916665524244308,90.0,90.0,0.343535834976303,,93.2366367204915,4.336039066314697,0.0,2019-05-31 10:36:41,0.0,,,,,20.0,0.010499999858438969,0.0,103.230049284908,33.228355,5.000000237487257E-4,35.0,0.0,0.0,45.400001525878906,90.0
5.84213064319588E-4,103.45832061767578,20.639704,93.30328369140625,90.0,0.0,-0.03044174425303936,0.0,0.0010000000474974513,1.0,0.0,0.012916665524244308,90.0,90.0,0.343535834976303,,93.2366367204915,4.336039066314697,0.0,2019-05-31 10:36:41,0.0,,,,,0.0,0.010499999858438969,0.0,103.230049284908,33.228355,5.000000237487257E-4,35.0,0.0,0.0,45.400001525878906,90.0
5.84213064319588E-4,103.45832061767578,20.639704,93.30328369140625,90.0,0.0,-0.03044174425303936,0.0,0.0010000000474974513,1.0,0.0,0.012916665524244308,90.0,90.0,0.343535834976303,,93.2366367204915,4.336039066314697,0.0,2019-05-31 10:36:41,0.0,,,,,0.0,0.010499999858438969,0.0,103.230049235674,33.228355,5.000000237487257E-4,35.0,0.0,0.0,45.400001525878906,90.0
5.84213064319588E-4,103.45832061767578,20.639704,93.30328369140625,90.0,0.0,-0.03044174425303936,0.0,0.0010000000474974513,1.0,0.0,0.012916665524244308,90.0,90.0,0.343535834976303,,93.2366367204025,4.336039066314697,0.0,2019-05-31 10:36:36,0.0,,,,,0.0,0.010499999858438969,0.0,103.230049235674,33.228355,5.000000237487257E-4,35.0,0.0,0.0,45.400001525878906,90.0
5.84213064319588E-4,103.45832061767578,20.639704,93.30328369140625,90.0,0.0,-0.03044174425303936,0.0,0.0010000000474974513,1.0,0.0,0.012916665524244308,90.0,90.0,0.343535834976303,,93.2366367204025,4.336039066314697,0.0,2019-05-31 10:36:35,0.0,,,,,20.0,0.010499999858438969,0.0,103.230049235674,33.228355,5.000000237487257E-4,35.0,0.0,0.0,45.400001525878906,90.0
5.84213064319588E-4,103.45832061767578,20.639704,93.30328369140625,90.0,0.0,-0.03044174425303936,0.0,0.0010000000474974513,1.0,0.0,0.012916665524244308,90.0,90.0,0.343535834976303,,93.2366367204025,4.336039066314697,0.0,2019-05-31 10:36:35,0.0,,,,,0.0,0.010499999858438969,0.0,103.230049235674,33.228355,5.000000237487257E-4,35.0,0.0,0.0,45.400001525878906,90.0
5.84213064319588E-4,103.45832061767578,20.639704,93.30328369140625,90.0,0.0,-0.03044174425303936,0.0,0.0010000000474974513,1.0,0.0,0.012916665524244308,90.0,90.0,0.343535834976303,,93.2366367204025,4.336039066314697,0.0,2019-05-31 10:36:35,0.0,,,,,0.0,0.010499999858438969,0.0,103.230049397268,33.228355,5.000000237487257E-4,35.0,0.0,0.0,45.400001525878906,90.0
5.84213064319588E-4,103.45832061767578,20.639704,93.30328369140625,90.0,0.0,-0.03044174425303936,0.0,0.0010000000474974513,1.0,0.0,0.012916665524244308,90.0,90.0,0.343535834976303,,93.2366366757513,4.336039066314697,0.0,2019-05-31 10:36:31,0.0,,,,,0.0,0.010499999858438969,0.0,103.230049397268,33.228355,5.000000237487257E-4,35.0,0.0,0.0,45.400001525878906,90.0
5.84213064319588E-4,103.45832061767578,20.639704,93.30328369140625,90.0,0.0,-0.03044174425303936,0.0,0.0010000000474974513,1.0,0.0,0.012916665524244308,90.0,90.0,0.343535834976303,,93.2366366757513,4.336039066314697,0.0,2019-05-31 10:36:29,0.0,,,,,20.0,0.010499999858438969,0.0,103.230049397268,33.228355,5.000000237487257E-4,35.0,0.0,0.0,45.400001525878906,90.0
5.84213064319588E-4,103.45832061767578,20.639704,93.30328369140625,90.0,0.0,-0.03044174425303936,0.0,0.0010000000474974513,1.0,0.0,0.012916665524244308,90.0,90.0,0.343535834976303,,93.2366366757513,4.336039066314697,0.0,2019-05-31 10:36:29,0.0,,,,,0.0,0.010499999858438969,0.0,103.230049397268,33.228355,5.000000237487257E-4,35.0,0.0,0.0,45.400001525878906,90.0
5.84213064319588E-4,103.45832061767578,20.639704,93.30328369140625,90.0,0.0,-0.03044174425303936,0.0,0.0010000000474974513,1.0,0.0,0.012916665524244308,90.0,90.0,0.343535834976303,,93.2366366757513,4.336039066314697,0.0,2019-05-31 10:36:29,0.0,,,,,0.0,0.010499999858438969,0.0,103.230049396142,33.228355,5.000000237487257E-4,35.0,0.0,0.0,45.400001525878906,90.0
5.84213064319588E-4,103.45832061767578,20.639704,93.30328369140625,90.0,0.0,-0.03044174425303936,0.0,0.0010000000474974513,1.0,0.0,0.012916665524244308,90.0,90.0,0.343535834976303,,93.2366367479145,4.336039066314697,0.0,2019-05-31 10:36:26,0.0,,,,,0.0,0.010499999858438969,0.0,103.230049396142,33.228355,5.000000237487257E-4,35.0,0.0,0.0,45.400001525878906,90.0
5.84213064319588E-4,103.45832061767578,20.639704,93.30328369140625,90.0,0.0,-0.03044174425303936,0.0,0.0010000000474974513,1.0,0.0,0.012916665524244308,90.0,90.0,0.343535834976303,,93.2366367479145,4.336039066314697,0.0,2019-05-31 10:36:22,0.0,,,,,20.0,0.010499999858438969,0.0,103.230049396142,33.228355,5.000000237487257E-4,35.0,0.0,0.0,45.400001525878906,90.0
5.84213064319588E-4,103.45832061767578,20.639704,93.30328369140625,90.0,0.0,-0.03044174425303936,0.0,0.0010000000474974513,1.0,0.0,0.012916665524244308,90.0,90.0,0.343535834976303,,93.2366367479145,4.336039066314697,0.0,2019-05-31 10:36:22,0.0,,,,,0.0,0.010499999858438969,0.0,103.230049396142,33.228355,5.000000237487257E-4,35.0,0.0,0.0,45.400001525878906,90.0
5.84213064319588E-4,103.45832061767578,20.639704,93.30328369140625,90.0,0.0,-0.03044174425303936,0.0,0.0010000000474974513,1.0,0.0,0.012916665524244308,90.0,90.0,0.343535834976303,,93.2366367265053,4.336039066314697,0.0,2019-05-31 10:36:16,0.0,,,,,0.0,0.010499999858438969,0.0,103.23004935307,33.228355,5.000000237487257E-4,35.0,0.0,0.0,45.400001525878906,90.0
5.84213064319588E-4,103.45832061767578,20.639704,93.30328369140625,90.0,0.0,-0.03044174425303936,0.0,0.0010000000474974513,1.0,0.0,0.012916665524244308,90.0,90.0,0.343535834976303,,93.2366367265053,4.336039066314697,0.0,2019-05-31 10:36:15,0.0,,,,,20.0,0.010499999858438969,0.0,103.23004935307,33.228355,5.000000237487257E-4,35.0,0.0,0.0,45.400001525878906,90.0
5.84213064319588E-4,103.45832061767578,20.639704,93.30328369140625,90.0,0.0,-0.03044174425303936,0.0,0.0010000000474974513,1.0,0.0,0.012916665524244308,90.0,90.0,0.343535834976303,,93.2366367265053,4.336039066314697,0.0,2019-05-31 10:36:15,0.0,,,,,0.0,0.010499999858438969,0.0,103.23004935307,33.228355,5.000000237487257E-4,35.0,0.0,0.0,45.400001525878906,90.0
5.84213064319588E-4,103.45832061767578,20.639704,93.30328369140625,90.0,0.0,-0.03044174425303936,0.0,0.0010000000474974513,1.0,0.0,0.012916665524244308,90.0,90.0,0.343535834976303,,93.2366367265053,4.336039066314697,0.0,2019-05-31 10:36:15,0.0,,,,,0.0,0.010499999858438969,0.0,103.230049282679,33.228355,5.000000237487257E-4,35.0,0.0,0.0,45.400001525878906,90.0
5.84213064319588E-4,103.45832061767578,20.639704,93.30328369140625,90.0,0.0,-0.03044174425303936,0.0,0.0010000000474974513,1.0,0.0,0.012916665524244308,90.0,90.0,0.343535834976303,,93.2366367450575,4.336039066314697,0.0,2019-05-31 10:36:11,0.0,,,,,0.0,0.010499999858438969,0.0,103.230049282679,33.228355,5.000000237487257E-4,35.0,0.0,0.0,45.400001525878906,90.0
5.84213064319588E-4,103.45832061767578,20.639704,93.30328369140625,90.0,0.0,-0.03044174425303936,0.0,0.0010000000474974513,1.0,0.0,0.012916665524244308,90.0,90.0,0.343535834976303,,93.2366367450575,4.336039066314697,0.0,2019-05-31 10:36:09,0.0,,,,,20.0,0.010499999858438969,0.0,103.230049282679,33.228355,5.000000237487257E-4,35.0,0.0,0.0,45.400001525878906,90.0
5.84213064319588E-4,103.45832061767578,20.639704,93.30328369140625,90.0,0.0,-0.03044174425303936,0.0,0.0010000000474974513,1.0,0.0,0.012916665524244308,90.0,90.0,0.343535834976303,,93.2366367450575,4.336039066314697,0.0,2019-05-31 10:36:09,0.0,,,,,0.0,0.010499999858438969,0.0,103.230049282679,33.228355,5.000000237487257E-4,35.0,0.0,0.0,45.400001525878906,90.0
5.84213064319588E-4,103.45832061767578,20.639704,93.30328369140625,90.0,0.0,-0.03044174425303936,0.0,0.0010000000474974513,1.0,0.0,0.012916665524244308,90.0,90.0,0.343535834976303,,93.2366367450575,4.336039066314697,0.0,2019-05-31 10:36:09,0.0,,,,,0.0,0.010499999858438969,0.0,103.230049284973,33.228355,5.000000237487257E-4,35.0,0.0,0.0,45.400001525878906,90.0
5.84213064319588E-4,103.45832061767578,20.639704,93.30328369140625,90.0,0.0,-0.03044174425303936,0.0,0.0010000000474974513,1.0,0.0,0.012916665524244308,90.0,90.0,0.343535834976303,,93.2366367202103,4.336039066314697,0.0,2019-05-31 10:36:06,0.0,,,,,0.0,0.010499999858438969,0.0,103.230049284973,33.228355,5.000000237487257E-4,35.0,0.0,0.0,45.400001525878906,90.0
5.84213064319588E-4,103.45832061767578,20.639704,93.30328369140625,90.0,0.0,-0.03044174425303936,0.0,0.0010000000474974513,1.0,0.0,0.012916665524244308,90.0,90.0,0.343535834976303,,93.2366367202103,4.336039066314697,0.0,2019-05-31 10:36:03,0.0,,,,,20.0,0.010499999858438969,0.0,103.230049284973,33.228355,5.000000237487257E-4,35.0,0.0,0.0,45.400001525878906,90.0
5.84213064319588E-4,103.45832061767578,20.639704,93.30328369140625,90.0,0.0,-0.03044174425303936,0.0,0.0010000000474974513,1.0,0.0,0.012916665524244308,90.0,90.0,0.343535834976303,,93.2366367202103,4.336039066314697,0.0,2019-05-31 10:36:02,0.0,,,,,0.0,0.010499999858438969,0.0,103.230049284973,33.228355,5.000000237487257E-4,35.0,0.0,0.0,45.400001525878906,90.0
5.84213064319588E-4,103.45832061767578,20.639704,93.30328369140625,90.0,0.0,-0.03044174425303936,0.0,0.0010000000474974513,1.0,0.0,0.012916665524244308,90.0,90.0,0.343535834976303,,93.2366367202103,4.336039066314697,0.0,2019-05-31 10:36:02,0.0,,,,,0.0,0.010499999858438969,0.0,103.230049283505,33.228355,5.000000237487257E-4,35.0,0.0,0.0,45.400001525878906,90.0
5.84213064319588E-4,103.45832061767578,20.639704,93.30328369140625,90.0,0.0,-0.03044174425303936,0.0,0.0010000000474974513,1.0,0.0,0.012916665524244308,90.0,90.0,0.343535834976303,,93.236636723112,4.336039066314697,0.0,2019-05-31 10:35:56,0.0,,,,,0.0,0.010499999858438969,0.0,103.230049283505,33.228355,5.000000237487257E-4,35.0,0.0,0.0,45.400001525878906,90.0
5.84213064319588E-4,103.45832061767578,20.639704,93.30328369140625,90.0,0.0,-0.03044174425303936,0.0,0.0010000000474974513,1.0,0.0,0.012916665524244308,90.0,90.0,0.343535834976303,,93.236636723112,4.336039066314697,0.0,2019-05-31 10:35:56,0.0,,,,,20.0,0.010499999858438969,0.0,103.230049283505,33.228355,5.000000237487257E-4,35.0,0.0,0.0,45.400001525878906,90.0
5.84213064319588E-4,103.45832061767578,20.639704,93.30328369140625,90.0,0.0,-0.03044174425303936,0.0,0.0010000000474974513,1.0,0.0,0.012916665524244308,90.0,90.0,0.343535834976303,,93.236636723112,4.336039066314697,0.0,2019-05-31 10:35:55,0.0,,,,,0.0,0.010499999858438969,0.0,103.230049283505,33.228355,5.000000237487257E-4,35.0,0.0,0.0,45.400001525878906,90.0
5.84213064319588E-4,103.45832061767578,20.639704,93.30328369140625,90.0,0.0,-0.03044174425303936,0.0,0.0010000000474974513,1.0,0.0,0.012916665524244308,90.0,90.0,0.343535834976303,,93.2366366953055,4.336039066314697,0.0,2019-05-31 10:35:51,0.0,,,,,0.0,0.010499999858438969,0.0,103.230049286723,33.228355,5.000000237487257E-4,35.0,0.0,0.0,45.400001525878906,90.0
5.84213064319588E-4,103.45832061767578,20.639704,93.30328369140625,90.0,0.0,-0.03044174425303936,0.0,0.0010000000474974513,1.0,0.0,0.012916665524244308,90.0,90.0,0.343535834976303,,93.2366366953055,4.336039066314697,0.0,2019-05-31 10:35:49,0.0,,,,,20.0,0.010499999858438969,0.0,103.230049286723,33.228355,5.000000237487257E-4,35.0,0.0,0.0,45.400001525878906,90.0
5.84213064319588E-4,103.45832061767578,20.639704,93.30328369140625,90.0,0.0,-0.03044174425303936,0.0,0.0010000000474974513,1.0,0.0,0.012916665524244308,90.0,90.0,0.343535834976303,,93.2366366953055,4.336039066314697,0.0,2019-05-31 10:35:49,0.0,,,,,0.0,0.010499999858438969,0.0,103.230049286723,33.228355,5.000000237487257E-4,35.0,0.0,0.0,45.400001525878906,90.0
